0.Variable; GVL.rActualBeamPos;;;;1.Variable;; GVL.rBallFeedback;;
0.Address.AddrFlags; 0x00000000;;;;1.Address.AddrFlags;; 0x00000000;;
0.Class;15;;;;1.Class;;14;;
0.Size;8;;;;1.Size;;4;;
0.GraphColor;4278190335;;;;1.GraphColor;;4278222848;;
0.GraphType;8;;;;1.GraphType;;8;;
0.MinWarningColor;4278190080;;;;1.MinWarningColor;;4278190080;;
0.MaxWarningColor;4294901760;;;;1.MaxWarningColor;;4294901760;;
0.CriticalLowerLimit;0;;;;1.CriticalLowerLimit;;0;;
0.CriticalUpperLimit;0;;;;1.CriticalUpperLimit;;0;;
0.ActivateMinWarning;0;;;;1.ActivateMinWarning;;0;;
0.ActivateMaxWarning;0;;;;1.ActivateMaxWarning;;0;;
0.YAxis;0;;;;1.YAxis;;0;;
0.Data;; ;;;1.Data;;; ;
;;833; 5.0001000000000007;;;;;833; -48.012168884277344
;;835; 5.0001000000000007;;;;;835; -47.857028961181641
;;837; 4.9998000000000005;;;;;837; -48.167312622070313
;;839; 4.9998000000000005;;;;;839; -48.943008422851563
;;841; 4.9994000000000005;;;;;841; -48.943008422851563
;;843; 4.9998000000000005;;;;;843; -48.400016784667969
;;845; 4.9998000000000005;;;;;845; -48.012168884277344
;;847; 5.0004;;;;;847; -48.32244873046875
;;849; 5.0004;;;;;849; -47.934600830078125
;;851; 5.0004;;;;;851; -47.158901214599609
;;853; 5.0001000000000007;;;;;853; -47.003761291503906
;;855; 4.9998000000000005;;;;;855; -47.003761291503906
;;857; 4.9998000000000005;;;;;857; -46.926189422607422
;;859; 4.9994000000000005;;;;;859; -47.314041137695313
;;861; 4.9991;;;;;861; -47.003761291503906
;;863; 4.9994000000000005;;;;;863; -46.072921752929688
;;865; 4.9998000000000005;;;;;865; -45.142082214355469
;;867; 5.0001000000000007;;;;;867; -45.607498168945313
;;869; 5.0001000000000007;;;;;869; -46.305633544921875
;;871; 5.0001000000000007;;;;;871; -46.538337707519531
;;873; 5.0001000000000007;;;;;873; -46.538337707519531
;;875; 5.0001000000000007;;;;;875; -46.926189422607422
;;877; 5.0001000000000007;;;;;877; -47.314041137695313
;;879; 4.9998000000000005;;;;;879; -47.46917724609375
;;881; 5.0001000000000007;;;;;881; -47.081329345703125
;;883; 4.9994000000000005;;;;;883; -47.081329345703125
;;885; 4.9998000000000005;;;;;885; -47.003761291503906
;;887; 4.9994000000000005;;;;;887; -47.391609191894531
;;889; 4.9994000000000005;;;;;889; -47.546749114990234
;;891; 4.9994000000000005;;;;;891; -47.546749114990234
;;893; 5.0001000000000007;;;;;893; -47.546749114990234
;;895; 5.0001000000000007;;;;;895; -48.089740753173828
;;897; 5.0004;;;;;897; -48.710300445556641
;;899; 5.0004;;;;;899; -48.400016784667969
;;901; 5.0001000000000007;;;;;901; -47.546749114990234
;;903; 4.9998000000000005;;;;;903; -46.926189422607422
;;905; 4.9998000000000005;;;;;905; -47.081329345703125
;;907; 4.9994000000000005;;;;;907; -48.012168884277344
;;909; 4.9994000000000005;;;;;909; -48.555160522460938
;;911; 4.9998000000000005;;;;;911; -48.244880676269531
;;913; 4.9998000000000005;;;;;913; -47.391609191894531
;;915; 5.0001000000000007;;;;;915; -46.926189422607422
;;917; 5.0001000000000007;;;;;917; -46.305633544921875
;;919; 5.0001000000000007;;;;;919; -46.538337707519531
;;921; 5.0004;;;;;921; -45.9953498840332
;;923; 4.9998000000000005;;;;;923; -46.926189422607422
;;925; 4.9998000000000005;;;;;925; -47.46917724609375
;;927; 5.0004;;;;;927; -48.012168884277344
;;929; 5.0001000000000007;;;;;929; -47.779460906982422
;;931; 4.9998000000000005;;;;;931; -46.848617553710938
;;933; 4.9994000000000005;;;;;933; -46.072921752929688
;;935; 4.9994000000000005;;;;;935; -45.762641906738281
;;937; 4.9994000000000005;;;;;937; -45.529930114746094
;;939; 5.0001000000000007;;;;;939; -46.228057861328125
;;941; 5.0001000000000007;;;;;941; -47.081329345703125
;;943; 5.0001000000000007;;;;;943; -47.701889038085938
;;945; 5.0001000000000007;;;;;945; -47.934600830078125
;;947; 5.0001000000000007;;;;;947; -48.089740753173828
;;949; 4.9998000000000005;;;;;949; -48.787872314453125
;;951; 4.9998000000000005;;;;;951; -49.486000061035156
;;953; 4.9994000000000005;;;;;953; -49.951419830322266
;;955; 4.9991;;;;;955; -49.873847961425781
;;957; 5.0001000000000007;;;;;957; -48.400016784667969
;;959; 4.9994000000000005;;;;;959; -47.314041137695313
;;961; 4.9994000000000005;;;;;961; -46.926189422607422
;;963; 4.9998000000000005;;;;;963; -46.150489807128906
;;965; 4.9998000000000005;;;;;965; -45.374790191650391
;;967; 5.0001000000000007;;;;;967; -45.529930114746094
;;969; 5.0004;;;;;969; -45.8402099609375
;;971; 5.0004;;;;;971; -46.926189422607422
;;973; 5.0008;;;;;973; -47.624320983886719
;;975; 5.0004;;;;;975; -48.012168884277344
;;977; 4.9998000000000005;;;;;977; -47.391609191894531
;;979; 4.9994000000000005;;;;;979; -46.460769653320313
;;981; 5.0001000000000007;;;;;981; -45.8402099609375
;;983; 4.9998000000000005;;;;;983; -46.460769653320313
;;985; 4.9998000000000005;;;;;985; -46.460769653320313
;;987; 4.9998000000000005;;;;;987; -45.9953498840332
;;989; 5.0001000000000007;;;;;989; -46.150489807128906
;;991; 5.0004;;;;;991; -46.848617553710938
;;993; 5.0004;;;;;993; -47.314041137695313
;;995; 5.0004;;;;;995; -46.926189422607422
;;997; 5.0001000000000007;;;;;997; -46.150489807128906
;;999; 4.9998000000000005;;;;;999; -46.072921752929688
;;1001; 4.9994000000000005;;;;;1001; -46.460769653320313
;;1003; 4.9994000000000005;;;;;1003; -46.6934814453125
;;1005; 4.9994000000000005;;;;;1005; -46.6934814453125
;;1007; 4.9994000000000005;;;;;1007; -46.615909576416016
;;1009; 4.9994000000000005;;;;;1009; -46.305633544921875
;;1011; 4.9994000000000005;;;;;1011; -45.8402099609375
;;1013; 5.0001000000000007;;;;;1013; -45.9953498840332
;;1015; 5.0004;;;;;1015; -47.081329345703125
;;1017; 5.0008;;;;;1017; -48.167312622070313
;;1019; 5.0008;;;;;1019; -48.477592468261719
;;1021; 5.0008;;;;;1021; -48.632728576660156
;;1023; 4.9998000000000005;;;;;1023; -48.710300445556641
;;1025; 4.9994000000000005;;;;;1025; -47.934600830078125
;;1027; 4.9991;;;;;1027; -47.46917724609375
;;1029; 4.9994000000000005;;;;;1029; -46.926189422607422
;;1031; 4.9998000000000005;;;;;1031; -46.926189422607422
;;1033; 5.0001000000000007;;;;;1033; -47.236473083496094
;;1035; 5.0004;;;;;1035; -47.236473083496094
;;1037; 5.0004;;;;;1037; -47.236473083496094
;;1039; 5.0004;;;;;1039; -47.391609191894531
;;1041; 5.0004;;;;;1041; -47.391609191894531
;;1043; 4.9998000000000005;;;;;1043; -48.089740753173828
;;1045; 4.9994000000000005;;;;;1045; -48.943008422851563
;;1047; 4.9994000000000005;;;;;1047; -49.253288269042969
;;1049; 4.9994000000000005;;;;;1049; -47.934600830078125
;;1051; 4.9998000000000005;;;;;1051; -47.236473083496094
;;1053; 4.9998000000000005;;;;;1053; -46.228057861328125
;;1055; 5.0001000000000007;;;;;1055; -45.9953498840332
;;1057; 5.0004;;;;;1057; -45.762641906738281
;;1059; 5.0004;;;;;1059; -46.228057861328125
;;1061; 5.0004;;;;;1061; -47.314041137695313
;;1063; 4.9998000000000005;;;;;1063; -47.624320983886719
;;1065; 4.9994000000000005;;;;;1065; -47.081329345703125
;;1067; 4.9991;;;;;1067; -46.150489807128906
;;1069; 4.9994000000000005;;;;;1069; -45.8402099609375
;;1071; 5.0001000000000007;;;;;1071; -46.072921752929688
;;1073; 5.0004;;;;;1073; -46.538337707519531
;;1075; 5.0004;;;;;1075; -46.926189422607422
;;1077; 5.0004;;;;;1077; -47.003761291503906
;;1079; 4.9994000000000005;;;;;1079; -46.383201599121094
;;1081; 5.0001000000000007;;;;;1081; -46.538337707519531
;;1083; 5.0001000000000007;;;;;1083; -47.003761291503906
;;1085; 5.0001000000000007;;;;;1085; -48.167312622070313
;;1087; 4.9998000000000005;;;;;1087; -48.089740753173828
;;1089; 4.9998000000000005;;;;;1089; -47.701889038085938
;;1091; 4.9998000000000005;;;;;1091; -47.391609191894531
;;1093; 5.0001000000000007;;;;;1093; -47.46917724609375
;;1095; 4.9998000000000005;;;;;1095; -48.787872314453125
;;1097; 5.0001000000000007;;;;;1097; -48.787872314453125
;;1099; 5.0001000000000007;;;;;1099; -49.253288269042969
;;1101; 4.9998000000000005;;;;;1101; -48.710300445556641
;;1103; 5.0001000000000007;;;;;1103; -47.546749114990234
;;1105; 5.0004;;;;;1105; -46.926189422607422
;;1107; 5.0001000000000007;;;;;1107; -46.848617553710938
;;1109; 4.9998000000000005;;;;;1109; -47.779460906982422
;;1111; 4.9994000000000005;;;;;1111; -48.167312622070313
;;1113; 4.9994000000000005;;;;;1113; -48.089740753173828
;;1115; 4.9994000000000005;;;;;1115; -47.081329345703125
;;1117; 4.9998000000000005;;;;;1117; -46.150489807128906
;;1119; 4.9994000000000005;;;;;1119; -45.762641906738281
;;1121; 5.0001000000000007;;;;;1121; -46.072921752929688
;;1123; 5.0008;;;;;1123; -45.9953498840332
;;1125; 5.0008;;;;;1125; -46.771049499511719
;;1127; 5.0008;;;;;1127; -46.383201599121094
;;1129; 5.0001000000000007;;;;;1129; -46.228057861328125
;;1131; 4.9994000000000005;;;;;1131; -45.8402099609375
;;1133; 4.9994000000000005;;;;;1133; -46.771049499511719
;;1135; 4.9994000000000005;;;;;1135; -47.236473083496094
;;1137; 4.9998000000000005;;;;;1137; -47.546749114990234
;;1139; 4.9998000000000005;;;;;1139; -47.003761291503906
;;1141; 5.0001000000000007;;;;;1141; -47.46917724609375
;;1143; 5.0004;;;;;1143; -48.012168884277344
;;1145; 5.0004;;;;;1145; -47.314041137695313
;;1147; 5.0004;;;;;1147; -46.615909576416016
;;1149; 5.0001000000000007;;;;;1149; -46.305633544921875
;;1151; 4.9998000000000005;;;;;1151; -47.158901214599609
;;1153; 4.9998000000000005;;;;;1153; -48.167312622070313
;;1155; 4.9994000000000005;;;;;1155; -47.46917724609375
;;1157; 4.9991;;;;;1157; -45.607498168945313
;;1159; 4.9991;;;;;1159; -45.374790191650391
;;1161; 4.9991;;;;;1161; -46.383201599121094
;;1163; 4.9994000000000005;;;;;1163; -47.391609191894531
;;1165; 5.0001000000000007;;;;;1165; -47.46917724609375
;;1167; 5.0004;;;;;1167; -48.555160522460938
;;1169; 5.0008;;;;;1169; -49.641139984130859
;;1171; 5.0008;;;;;1171; -50.184127807617188
;;1173; 5.0001000000000007;;;;;1173; -48.943008422851563
;;1175; 4.9994000000000005;;;;;1175; -47.546749114990234
;;1177; 4.9987;;;;;1177; -47.158901214599609
;;1179; 4.9994000000000005;;;;;1179; -47.158901214599609
;;1181; 4.9998000000000005;;;;;1181; -46.6934814453125
;;1183; 5.0001000000000007;;;;;1183; -46.771049499511719
;;1185; 5.0001000000000007;;;;;1185; -47.857028961181641
;;1187; 5.0004;;;;;1187; -47.701889038085938
;;1189; 5.0001000000000007;;;;;1189; -47.158901214599609
;;1191; 5.0001000000000007;;;;;1191; -46.460769653320313
;;1193; 4.9998000000000005;;;;;1193; -45.917778015136719
;;1195; 5.0001000000000007;;;;;1195; -45.297218322753906
;;1197; 4.9998000000000005;;;;;1197; -45.142082214355469
;;1199; 4.9994000000000005;;;;;1199; -45.762641906738281
;;1201; 4.9994000000000005;;;;;1201; -46.771049499511719
;;1203; 4.9994000000000005;;;;;1203; -47.546749114990234
;;1205; 5.0001000000000007;;;;;1205; -46.926189422607422
;;1207; 5.0001000000000007;;;;;1207; -45.374790191650391
;;1209; 5.0001000000000007;;;;;1209; -44.831802368164063
;;1211; 5.0001000000000007;;;;;1211; -45.297218322753906
;;1213; 5.0004;;;;;1213; -46.228057861328125
;;1215; 5.0001000000000007;;;;;1215; -47.003761291503906
;;1217; 4.9994000000000005;;;;;1217; -48.244880676269531
;;1219; 4.9994000000000005;;;;;1219; -48.787872314453125
;;1221; 4.9998000000000005;;;;;1221; -48.943008422851563
;;1223; 5.0001000000000007;;;;;1223; -48.012168884277344
;;1225; 4.9998000000000005;;;;;1225; -47.46917724609375
;;1227; 4.9998000000000005;;;;;1227; -47.314041137695313
;;1229; 4.9994000000000005;;;;;1229; -47.546749114990234
;;1231; 4.9998000000000005;;;;;1231; -47.624320983886719
;;1233; 5.0001000000000007;;;;;1233; -47.546749114990234
;;1235; 5.0001000000000007;;;;;1235; -47.624320983886719
;;1237; 5.0001000000000007;;;;;1237; -47.779460906982422
;;1239; 5.0001000000000007;;;;;1239; -47.701889038085938
;;1241; 4.9998000000000005;;;;;1241; -48.167312622070313
;;1243; 4.9994000000000005;;;;;1243; -47.934600830078125
;;1245; 4.9994000000000005;;;;;1245; -47.934600830078125
;;1247; 4.9994000000000005;;;;;1247; -48.012168884277344
;;1249; 4.9994000000000005;;;;;1249; -47.934600830078125
;;1251; 4.9994000000000005;;;;;1251; -47.779460906982422
;;1253; 4.9998000000000005;;;;;1253; -47.624320983886719
;;1255; 4.9998000000000005;;;;;1255; -46.926189422607422
;;1257; 5.0004;;;;;1257; -46.6934814453125
;;1259; 5.0008;;;;;1259; -46.615909576416016
;;1261; 5.0004;;;;;1261; -46.848617553710938
;;1263; 5.0008;;;;;1263; -47.701889038085938
;;1265; 5.0004;;;;;1265; -48.632728576660156
;;1267; 5.0001000000000007;;;;;1267; -48.943008422851563
;;1269; 4.9994000000000005;;;;;1269; -48.787872314453125
;;1271; 4.9994000000000005;;;;;1271; -48.477592468261719
;;1273; 4.9994000000000005;;;;;1273; -48.400016784667969
;;1275; 4.9998000000000005;;;;;1275; -47.934600830078125
;;1277; 4.9998000000000005;;;;;1277; -48.477592468261719
;;1279; 4.9998000000000005;;;;;1279; -49.020580291748047
;;1281; 4.9998000000000005;;;;;1281; -48.787872314453125
;;1283; 5.0001000000000007;;;;;1283; -47.934600830078125
;;1285; 5.0001000000000007;;;;;1285; -47.857028961181641
;;1287; 4.9998000000000005;;;;;1287; -47.701889038085938
;;1289; 4.9998000000000005;;;;;1289; -47.701889038085938
;;1291; 4.9998000000000005;;;;;1291; -47.546749114990234
;;1293; 4.9998000000000005;;;;;1293; -47.158901214599609
;;1295; 5.0001000000000007;;;;;1295; -46.926189422607422
;;1297; 4.9998000000000005;;;;;1297; -46.926189422607422
;;1299; 5.0001000000000007;;;;;1299; -48.167312622070313
;;1301; 5.0001000000000007;;;;;1301; -48.555160522460938
;;1303; 5.0001000000000007;;;;;1303; -48.244880676269531
;;1305; 5.0001000000000007;;;;;1305; -47.779460906982422
;;1307; 4.9998000000000005;;;;;1307; -48.244880676269531
;;1309; 4.9994000000000005;;;;;1309; -48.865440368652344
;;1311; 4.9994000000000005;;;;;1311; -48.244880676269531
;;1313; 4.9998000000000005;;;;;1313; -47.391609191894531
;;1315; 5.0001000000000007;;;;;1315; -47.236473083496094
;;1317; 5.0001000000000007;;;;;1317; -47.391609191894531
;;1319; 5.0001000000000007;;;;;1319; -46.6934814453125
;;1321; 4.9998000000000005;;;;;1321; -45.917778015136719
;;1323; 4.9998000000000005;;;;;1323; -45.762641906738281
;;1325; 4.9994000000000005;;;;;1325; -46.6934814453125
;;1327; 4.9991;;;;;1327; -47.158901214599609
;;1329; 4.9994000000000005;;;;;1329; -47.391609191894531
;;1331; 4.9998000000000005;;;;;1331; -47.314041137695313
;;1333; 5.0001000000000007;;;;;1333; -47.46917724609375
;;1335; 5.0001000000000007;;;;;1335; -47.003761291503906
;;1337; 5.0004;;;;;1337; -47.391609191894531
;;1339; 5.0001000000000007;;;;;1339; -48.089740753173828
;;1341; 5.0001000000000007;;;;;1341; -48.244880676269531
;;1343; 4.9998000000000005;;;;;1343; -48.012168884277344
;;1345; 4.9998000000000005;;;;;1345; -47.701889038085938
;;1347; 4.9994000000000005;;;;;1347; -47.158901214599609
;;1349; 4.9991;;;;;1349; -47.314041137695313
;;1351; 4.9994000000000005;;;;;1351; -48.244880676269531
;;1353; 4.9994000000000005;;;;;1353; -49.020580291748047
;;1355; 4.9998000000000005;;;;;1355; -49.17572021484375
;;1357; 5.0001000000000007;;;;;1357; -49.486000061035156
;;1359; 5.0004;;;;;1359; -49.873847961425781
;;1361; 5.0004;;;;;1361; -50.02899169921875
;;1363; 5.0001000000000007;;;;;1363; -49.796279907226563
;;1365; 4.9998000000000005;;;;;1365; -49.486000061035156
;;1367; 4.9994000000000005;;;;;1367; -49.098152160644531
;;1369; 4.9994000000000005;;;;;1369; -48.632728576660156
;;1371; 4.9991;;;;;1371; -48.477592468261719
;;1373; 4.9994000000000005;;;;;1373; -48.012168884277344
;;1375; 4.9994000000000005;;;;;1375; -48.787872314453125
;;1377; 4.9998000000000005;;;;;1377; -48.632728576660156
;;1379; 4.9998000000000005;;;;;1379; -47.779460906982422
;;1381; 4.9998000000000005;;;;;1381; -46.538337707519531
;;1383; 4.9998000000000005;;;;;1383; -45.8402099609375
;;1385; 5.0001000000000007;;;;;1385; -45.8402099609375
;;1387; 4.9998000000000005;;;;;1387; -46.771049499511719
;;1389; 4.9998000000000005;;;;;1389; -47.314041137695313
;;1391; 4.9998000000000005;;;;;1391; -47.236473083496094
;;1393; 5.0001000000000007;;;;;1393; -46.926189422607422
;;1395; 4.9998000000000005;;;;;1395; -47.391609191894531
;;1397; 4.9994000000000005;;;;;1397; -47.779460906982422
;;1399; 5.0001000000000007;;;;;1399; -47.701889038085938
;;1401; 5.0001000000000007;;;;;1401; -47.701889038085938
;;1403; 4.9998000000000005;;;;;1403; -48.089740753173828
;;1405; 5.0001000000000007;;;;;1405; -48.400016784667969
;;1407; 4.9998000000000005;;;;;1407; -48.632728576660156
;;1409; 4.9998000000000005;;;;;1409; -47.934600830078125
;;1411; 4.9998000000000005;;;;;1411; -47.46917724609375
;;1413; 4.9994000000000005;;;;;1413; -46.926189422607422
;;1415; 4.9998000000000005;;;;;1415; -46.848617553710938
;;1417; 4.9998000000000005;;;;;1417; -46.615909576416016
;;1419; 5.0001000000000007;;;;;1419; -47.158901214599609
;;1421; 5.0008;;;;;1421; -47.391609191894531
;;1423; 5.0001000000000007;;;;;1423; -47.081329345703125
;;1425; 5.0001000000000007;;;;;1425; -47.314041137695313
;;1427; 4.9998000000000005;;;;;1427; -48.012168884277344
;;1429; 5.0001000000000007;;;;;1429; -48.477592468261719
;;1431; 4.9998000000000005;;;;;1431; -48.555160522460938
;;1433; 4.9998000000000005;;;;;1433; -47.624320983886719
;;1435; 4.9994000000000005;;;;;1435; -47.081329345703125
;;1437; 4.9994000000000005;;;;;1437; -46.6934814453125
;;1439; 4.9994000000000005;;;;;1439; -46.6934814453125
;;1441; 4.9998000000000005;;;;;1441; -46.460769653320313
;;1443; 4.9998000000000005;;;;;1443; -47.003761291503906
;;1445; 5.0001000000000007;;;;;1445; -46.848617553710938
;;1447; 5.0001000000000007;;;;;1447; -46.926189422607422
;;1449; 5.0001000000000007;;;;;1449; -46.6934814453125
;;1451; 5.0001000000000007;;;;;1451; -47.391609191894531
;;1453; 4.9998000000000005;;;;;1453; -48.167312622070313
;;1455; 4.9994000000000005;;;;;1455; -48.943008422851563
;;1457; 4.9998000000000005;;;;;1457; -48.710300445556641
;;1459; 4.9998000000000005;;;;;1459; -48.012168884277344
;;1461; 4.9994000000000005;;;;;1461; -47.624320983886719
;;1463; 4.9998000000000005;;;;;1463; -47.158901214599609
;;1465; 4.9998000000000005;;;;;1465; -46.6934814453125
;;1467; 5.0001000000000007;;;;;1467; -46.072921752929688
;;1469; 5.0001000000000007;;;;;1469; -46.305633544921875
;;1471; 5.0001000000000007;;;;;1471; -46.460769653320313
;;1473; 4.9994000000000005;;;;;1473; -47.081329345703125
;;1475; 4.9998000000000005;;;;;1475; -46.848617553710938
;;1477; 4.9998000000000005;;;;;1477; -47.158901214599609
;;1479; 4.9994000000000005;;;;;1479; -47.314041137695313
;;1481; 4.9998000000000005;;;;;1481; -47.46917724609375
;;1483; 4.9998000000000005;;;;;1483; -47.546749114990234
;;1485; 4.9998000000000005;;;;;1485; -47.701889038085938
;;1487; 4.9998000000000005;;;;;1487; -47.934600830078125
;;1489; 4.9998000000000005;;;;;1489; -47.857028961181641
;;1491; 4.9998000000000005;;;;;1491; -47.857028961181641
;;1493; 5.0001000000000007;;;;;1493; -48.400016784667969
;;1495; 5.0004;;;;;1495; -48.555160522460938
;;1497; 5.0001000000000007;;;;;1497; -48.477592468261719
;;1499; 4.9998000000000005;;;;;1499; -47.624320983886719
;;1501; 4.9998000000000005;;;;;1501; -47.391609191894531
;;1503; 4.9994000000000005;;;;;1503; -47.003761291503906
;;1505; 4.9994000000000005;;;;;1505; -47.779460906982422
;;1507; 4.9994000000000005;;;;;1507; -48.32244873046875
;;1509; 4.9994000000000005;;;;;1509; -48.089740753173828
;;1511; 5.0001000000000007;;;;;1511; -47.391609191894531
;;1513; 5.0001000000000007;;;;;1513; -46.771049499511719
;;1515; 5.0001000000000007;;;;;1515; -46.771049499511719
;;1517; 4.9998000000000005;;;;;1517; -46.383201599121094
;;1519; 4.9998000000000005;;;;;1519; -46.615909576416016
;;1521; 4.9994000000000005;;;;;1521; -47.46917724609375
;;1523; 4.9991;;;;;1523; -47.857028961181641
;;1525; 4.9987;;;;;1525; -46.848617553710938
;;1527; 4.9991;;;;;1527; -45.297218322753906
;;1529; 5.0001000000000007;;;;;1529; -45.452362060546875
;;1531; 5.0004;;;;;1531; -46.150489807128906
;;1533; 5.0004;;;;;1533; -46.771049499511719
;;1535; 5.0004;;;;;1535; -46.6934814453125
;;1537; 4.9998000000000005;;;;;1537; -46.848617553710938
;;1539; 4.9998000000000005;;;;;1539; -46.771049499511719
;;1541; 4.9994000000000005;;;;;1541; -47.003761291503906
;;1543; 4.9994000000000005;;;;;1543; -47.391609191894531
;;1545; 4.9991;;;;;1545; -48.244880676269531
;;1547; 4.9998000000000005;;;;;1547; -47.934600830078125
;;1549; 5.0001000000000007;;;;;1549; -47.857028961181641
;;1551; 5.0001000000000007;;;;;1551; -47.779460906982422
;;1553; 4.9998000000000005;;;;;1553; -48.012168884277344
;;1555; 4.9998000000000005;;;;;1555; -48.012168884277344
;;1557; 4.9998000000000005;;;;;1557; -48.477592468261719
;;1559; 4.9998000000000005;;;;;1559; -48.632728576660156
;;1561; 4.9994000000000005;;;;;1561; -48.632728576660156
;;1563; 4.9994000000000005;;;;;1563; -47.779460906982422
;;1565; 4.9998000000000005;;;;;1565; -47.003761291503906
;;1567; 5.0001000000000007;;;;;1567; -46.460769653320313
;;1569; 5.0004;;;;;1569; -46.771049499511719
;;1571; 4.9998000000000005;;;;;1571; -47.236473083496094
;;1573; 5.0001000000000007;;;;;1573; -47.003761291503906
;;1575; 4.9998000000000005;;;;;1575; -47.158901214599609
;;1577; 4.9998000000000005;;;;;1577; -47.081329345703125
;;1579; 4.9998000000000005;;;;;1579; -47.391609191894531
;;1581; 4.9998000000000005;;;;;1581; -48.012168884277344
;;1583; 5.0001000000000007;;;;;1583; -48.400016784667969
;;1585; 4.9998000000000005;;;;;1585; -47.934600830078125
;;1587; 5.0001000000000007;;;;;1587; -47.391609191894531
;;1589; 5.0001000000000007;;;;;1589; -47.391609191894531
;;1591; 4.9998000000000005;;;;;1591; -47.391609191894531
;;1593; 5.0001000000000007;;;;;1593; -47.546749114990234
;;1595; 4.9998000000000005;;;;;1595; -48.012168884277344
;;1597; 4.9998000000000005;;;;;1597; -48.244880676269531
;;1599; 4.9994000000000005;;;;;1599; -47.46917724609375
;;1601; 4.9994000000000005;;;;;1601; -47.081329345703125
;;1603; 4.9994000000000005;;;;;1603; -47.081329345703125
;;1605; 4.9998000000000005;;;;;1605; -47.158901214599609
;;1607; 5.0001000000000007;;;;;1607; -47.081329345703125
;;1609; 4.9998000000000005;;;;;1609; -47.314041137695313
;;1611; 4.9998000000000005;;;;;1611; -48.089740753173828
;;1613; 5.0004;;;;;1613; -47.779460906982422
;;1615; 5.0001000000000007;;;;;1615; -47.624320983886719
;;1617; 5.0001000000000007;;;;;1617; -47.701889038085938
;;1619; 4.9998000000000005;;;;;1619; -48.32244873046875
;;1621; 4.9998000000000005;;;;;1621; -48.244880676269531
;;1623; 5.0001000000000007;;;;;1623; -48.012168884277344
;;1625; 4.9998000000000005;;;;;1625; -48.167312622070313
;;1627; 5.0001000000000007;;;;;1627; -48.32244873046875
;;1629; 5.0001000000000007;;;;;1629; -48.555160522460938
;;1631; 5.0004;;;;;1631; -47.934600830078125
;;1633; 5.0001000000000007;;;;;1633; -47.158901214599609
;;1635; 5.0001000000000007;;;;;1635; -47.003761291503906
;;1637; 5.0001000000000007;;;;;1637; -47.701889038085938
;;1639; 5.0001000000000007;;;;;1639; -47.857028961181641
;;1641; 5.0001000000000007;;;;;1641; -47.701889038085938
;;1643; 4.9998000000000005;;;;;1643; -47.779460906982422
;;1645; 4.9998000000000005;;;;;1645; -49.330860137939453
;;1647; 4.9998000000000005;;;;;1647; -50.184127807617188
;;1649; 4.9998000000000005;;;;;1649; -49.951419830322266
;;1651; 5.0001000000000007;;;;;1651; -49.873847961425781
;;1653; 5.0001000000000007;;;;;1653; -49.718711853027344
;;1655; 4.9998000000000005;;;;;1655; -49.718711853027344
;;1657; 4.9998000000000005;;;;;1657; -49.098152160644531
;;1659; 4.9998000000000005;;;;;1659; -48.632728576660156
